Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
23.80,2648.358,923.30,-112.3333,77.9, -,8.693115
23.85,2645.414,923.40,-117.9524,77.9, -,8.693115
23.90,2645.414,923.40,-117.9524,77.9, -,8.693115
23.95,2639.529,923.60,-115.1429,77.9, -,8.693115
24.00,2630.701,923.90,-112.3333,77.9, -,8.693115
24.05,2624.82,924.10,-106.7143,77.9, -,8.693115
24.10,2618.937,924.30,-103.9048,77.9, -,8.693115
24.15,2615.996,924.40,-101.0952,77.9, -,8.693115
24.20,2613.056,924.50,-98.28571,77.9, -,8.693115
24.25,2610.116,924.60,-95.47619,77.9, -,8.693115
24.30,2607.176,924.70,-98.28571,77.9, -,8.693115
24.35,2601.296,924.90,-103.9048,77.9, -,8.693115
24.40,2592.48,925.20,-106.6667,77.9, -,8.693115
24.45,2586.603,925.40,-109.4762,77.9, -,8.693115
24.50,2574.855,925.80,-115.0476,77.9, -,8.693115
24.55,2568.981,926.00,-115,77.9, -,8.693115
24.60,2566.046,926.10,-112.1905,77.9, -,8.693115
24.65,2560.173,926.30,-114.9524,77.9, -,8.693115
24.70,2557.237,926.40,-117.7619,77.9, -,8.693115
24.75,2554.302,926.50,-114.9524,77.9, -,8.693115
24.80,2545.499,926.80,-106.5238,77.9, -,8.693115
24.85,2536.697,927.10,-106.4762,77.9, -,8.693115
24.90,2533.762,927.20,-106.4762,77.9, -,8.693115
24.95,2524.964,927.50,-114.8571,77.9, -,8.693115
25.00,2522.032,927.60,-112.0476,77.9, -,8.693115
25.05,2519.099,927.70,-106.4286,77.9, -,8.693115
25.10,2513.235,927.90,-106.381,77.9, -,8.693115
25.15,2507.374,928.10,-106.3333,77.9, -,8.693115
25.20,2501.512,928.30,-109.0952,77.9, -,8.693115
25.25,2498.581,928.40,-109.0952,77.9, -,8.693115
25.30,2489.792,928.70,-114.6667,77.9, -,8.693115
25.35,2483.933,928.90,-117.4286,77.9, -,8.693115
25.40,2481.005,929.00,-114.619,77.9, -,8.693115
25.45,2481.005,929.00,-106.2381,77.9, -,8.693115
25.50,2475.147,929.20,-106.1905,78.08, -,8.693115
25.55,2466.364,929.50,-103.381,78.08, -,8.693115
25.60,2457.583,929.80,-106.1905,78.08, -,8.693115
25.65,2451.73,930.00,-108.9524,78.08, -,8.693115
25.70,2451.73,930.00,-103.381,78.08, -,8.693115
25.75,2442.953,930.30,-108.9524,78.08, -,8.693115
25.80,2442.953,930.30,-106.1429,78.08, -,8.693115
25.85,2442.953,930.30,-97.7619,78.08, -,8.693115
25.90,2431.253,930.70,-100.5238,78.08, -,8.693115
25.95,2419.559,931.10,-108.8571,78.08, -,8.693115
26.00,2416.634,931.20,-103.2381,78.08, -,8.693115
26.05,2407.866,931.50,-108.7619,78.08, -,8.693115
26.10,2402.022,931.70,-111.5238,78.08, -,8.693115
26.15,2402.022,931.70,-105.9524,78.08, -,8.693115
26.20,2393.258,932.00,-108.7143,78.08, -,8.693115
26.25,2384.496,932.30,-111.4762,78.08, -,8.693115
26.30,2381.575,932.40,-111.4286,78.08, -,8.693115
26.35,2375.737,932.60,-108.619,78.08, -,8.693115
26.40,2372.816,932.70,-105.8095,78.08, -,8.693115
26.45,2369.898,932.80,-105.7619,78.08, -,8.693115
26.50,2361.142,933.10,-114.0952,78.08, -,8.693115
26.55,2352.387,933.40,-116.8571,77.9, -,8.693115
26.60,2346.554,933.60,-114.0476,77.9, -,8.693115
26.65,2343.636,933.70,-108.4286,77.9, -,8.693115
26.70,2343.636,933.70,-102.8571,77.9, -,8.693115
26.75,2334.887,934.00,-111.1905,77.9, -,8.693115
26.80,2329.055,934.20,-108.381,77.9, -,8.693115
26.85,2320.31,934.50,-116.7143,77.9, -,8.693115
26.90,2320.31,934.50,-116.7143,77.9, -,8.693115
26.95,2317.396,934.60,-108.3333,77.9, -,8.693115
27.00,2308.652,934.90,-105.5238,77.9, -,8.693115
27.05,2302.827,935.10,-108.3333,77.9, -,8.693115
27.10,2294.087,935.40,-108.3333,77.9, -,8.693115
27.15,2285.351,935.70,-111.0952,77.9, -,8.693115
27.20,2282.44,935.80,-113.8571,77.9, -,8.693115
27.25,2279.528,935.90,-108.2857,77.9, -,8.693115
27.30,2276.617,936.00,-102.7143,77.9, -,8.693115
27.35,2267.886,936.30,-108.2857,77.9, -,8.693115
27.40,2264.975,936.40,-105.4762,77.9, -,8.693115
27.45,2259.157,936.60,-108.2381,77.9, -,8.693115
27.50,2250.428,936.90,-113.8095,78.08, -,8.693115
27.55,2241.703,937.20,-113.7619,78.08, -,8.693115
27.60,2235.888,937.40,-110.9524,78.08, -,8.693115
27.65,2230.075,937.60,-110.9048,78.08, -,8.693115
27.70,2230.075,937.60,-108.1429,78.08, -,8.693115
27.75,2230.075,937.60,-108.1429,78.08, -,8.693115
27.80,2218.448,938.00,-110.9048,78.08, -,8.693115
27.85,2215.543,938.10,-108.0952,78.08, -,8.693115
27.90,2209.732,938.30,-105.2857,78.08, -,8.693115
27.95,2201.018,938.60,-113.5714,78.08, -,8.693115
28.00,2209.732,938.30,-102.5238,78.08, -,8.693115
28.05,2198.113,938.70,-105.2381,78.08, -,8.693115
28.10,2189.401,939.00,-107.9524,78.08, -,8.693115
28.15,2186.499,939.10,-102.381,78.08, -,8.693115
28.20,2177.789,939.40,-102.3333,78.08, -,8.693115
28.25,2180.693,939.30,-96.80952,78.08, -,8.693115
28.30,2169.083,939.70,-105.0952,78.08, -,8.693115
28.35,2157.479,940.10,-113.381,78.08, -,8.693115
28.40,2151.678,940.30,-110.5714,78.08, -,8.693115
28.45,2142.979,940.60,-116.0952,78.08, -,8.693115
28.50,2137.18,940.80,-116.0952,78.08, -,8.693115
28.55,2137.18,940.80,-107.7619,77.9, -,8.693115
28.60,2128.485,941.10,-107.7619,77.9, -,8.693115
28.65,2119.79,941.40,-110.5238,77.9, -,8.693115
28.70,2119.79,941.40,-105,77.9, -,8.693115
28.75,2111.099,941.70,-113.2857,77.9, -,8.693115
28.80,2108.204,941.80,-116.0476,77.9, -,8.693115
28.85,2111.099,941.70,-102.1905,77.9, -,8.693115
28.90,2099.516,942.10,-110.4762,77.9, -,8.693115
28.95,2087.934,942.50,-116,77.9, -,8.693115
29.00,2085.04,942.60,-110.4762,77.9, -,8.693115
29.05,2079.252,942.80,-124.2857,77.9, -,8.693115
29.10,2073.464,943.00,-118.7619,77.9, -,8.693115
29.15,2064.785,943.30,-118.7619,77.9, -,8.693115
29.20,2061.891,943.40,-118.7619,77.9, -,8.693115
29.25,2059,943.50,-113.2381,77.9, -,8.693115
29.30,2056.108,943.60,-118.7619,77.9, -,8.693115
29.35,2050.324,943.80,-113.2381,77.9, -,8.693115
29.40,2044.542,944.00,-107.7143,77.9, -,8.693115
29.45,2038.76,944.20,-107.7143,77.9, -,8.693115
29.50,2030.09,944.50,-107.6667,78.08, -,8.693115
29.55,2027.201,944.60,-104.9048,78.08, -,8.693115
29.60,2030.09,944.50,-102.1429,78.08, -,8.693115
29.65,2027.201,944.60,-96.61905,78.08, -,8.693115
29.70,2015.644,945.00,-99.33334,78.08, -,8.693115
29.75,2006.98,945.30,-107.5714,78.08, -,8.693115
29.80,1998.318,945.60,-107.5238,78.08, -,8.693115
29.85,1986.772,946.00,-115.7619,78.08, -,8.693115
29.90,1981,946.20,-124,78.08, -,8.693115
29.95,1981,946.20,-112.9524,78.08, -,8.693115
30.00,1972.345,946.50,-110.1429,78.08, -,8.693115
30.05,1966.575,946.70,-112.8571,78.08, -,8.693115
30.10,1963.692,946.80,-110.0952,78.08, -,8.693115
30.15,1963.692,946.80,-104.5714,78.08, -,8.693115
30.20,1963.692,946.80,-96.28571,78.08, -,8.693115
30.25,1957.924,947.00,-99,78.08, -,8.693115
30.30,1949.275,947.30,-104.4762,78.08, -,8.693115
30.35,1940.628,947.60,-109.9524,78.08, -,8.693115
30.40,1929.101,948.00,-115.4286,78.08, -,8.693115
30.45,1926.22,948.10,-112.6667,78.08, -,8.693115
30.50,1917.578,948.40,-115.381,78.08, -,8.693115
30.55,1911.819,948.60,-112.619,77.9, -,8.712564
30.60,1906.06,948.80,-115.3333,77.9, -,8.712564
30.65,1900.302,949.00,-123.5714,77.9, -,8.712564
30.70,1900.302,949.00,-120.8095,77.9, -,8.712564
30.75,1897.424,949.10,-112.5714,77.9, -,8.712564
30.80,1891.667,949.30,-109.8095,77.9, -,8.712564
30.85,1883.035,949.60,-109.8095,77.9, -,8.712564
30.90,1877.281,949.80,-104.2857,77.9, -,8.712564
30.95,1871.528,950.00,-104.2857,77.9, -,8.712564
31.00,1865.776,950.20,-109.7619,77.9, -,8.712564
31.05,1857.15,950.50,-109.7619,77.9, -,8.712564
31.10,1851.4,950.70,-109.7619,77.9, -,8.712564
31.15,1845.651,950.90,-112.4762,77.9, -,8.712564
31.20,1839.905,951.10,-117.9524,77.9, -,8.712564
31.25,1834.159,951.30,-123.4286,77.9, -,8.712564
31.30,1831.285,951.40,-120.6667,77.9, -,8.712564
31.35,1825.541,951.60,-117.9048,77.9, -,8.712564
31.40,1819.797,951.80,-115.1429,77.9, -,8.712564
31.45,1816.924,951.90,-106.8571,77.9, -,8.712564
31.50,1808.311,952.20,-112.2857,78.08, -,8.693115
31.55,1802.569,952.40,-109.5238,78.08, -,8.693115
31.60,1805.441,952.30,-101.3333,78.08, -,8.693115
31.65,1811.183,952.10,-90.38095,78.08, -,8.693115
31.70,1819.797,951.80,-76.71429,78.08, -,8.693115
31.75,1822.668,951.70,-74,78.08, -,8.693115
31.80,1822.668,951.70,-71.2381,78.08, -,8.693115
31.85,1816.924,951.90,-71.2381,78.08, -,8.693115
31.90,1796.831,952.60,-82.14286,78.08, -,8.693115
31.95,1782.484,953.10,-90.33334,78.08, -,8.693115
32.00,1768.145,953.60,-98.52381,78.08, -,8.693115
32.05,1756.676,954.00,-103.9524,78.08, -,8.693115
32.10,1748.078,954.30,-103.9048,78.08, -,8.693115
32.15,1742.347,954.50,-103.9048,78.08, -,8.693115
32.20,1739.483,954.60,-101.1429,78.08, -,8.693115
32.25,1736.617,954.70,-98.38095,78.08, -,8.693115
32.30,1730.888,954.90,-98.38095,78.08, -,8.693115
32.35,1725.161,955.10,-101.1429,78.08, -,8.693115
32.40,1725.161,955.10,-95.66666,78.08, -,8.693115
32.45,1719.434,955.30,-95.66666,78.08, -,8.693115
32.50,1716.57,955.40,-95.66666,78.08, -,8.693115
32.55,1713.707,955.50,-90.19048,77.9, -,8.693115
32.60,1702.258,955.90,-95.61905,77.9, -,8.693115
32.65,1690.813,956.30,-109.2381,77.9, -,8.693115
32.70,1682.232,956.60,-122.9048,77.9, -,8.693115
32.75,1673.652,956.90,-139.2857,77.9, -,8.693115
32.80,1667.935,957.10,-147.4286,77.9, -,8.693115
32.85,1662.217,957.30,-152.8571,77.9, -,8.693115
32.90,1656.5,957.50,-152.8095,77.9, -,8.693115
32.95,1653.643,957.60,-136.381,77.9, -,8.693115
33.00,1656.5,957.50,-120,77.9, -,8.693115
33.05,1659.358,957.40,-103.619,77.9, -,8.693115
33.10,1656.5,957.50,-95.42857,77.9, -,8.693115
33.15,1639.358,958.10,-103.5714,77.9, -,8.693115
33.20,1625.079,958.60,-111.7143,77.9, -,8.693115
33.25,1627.933,958.50,-106.2857,77.9, -,8.693115
33.30,1622.222,958.70,-109,77.9, -,8.693115
33.35,1607.95,959.20,-117.0952,77.9, -,8.693115
33.40,1605.097,959.30,-114.3333,77.9, -,8.693115
33.45,1605.097,959.30,-114.3333,77.9, -,8.693115
33.50,1607.95,959.20,-106.1429,78.08, -,8.732011
33.55,1613.659,959.00,-98,78.08, -,8.732011
33.60,1619.368,958.80,-89.85714,78.08, -,8.732011
33.65,1616.513,958.90,-81.66666,78.08, -,8.732011
33.70,1587.979,959.90,-97.95238,78.08, -,8.732011
33.75,1562.321,960.80,-114.1905,78.08, -,8.732011
33.80,1562.321,960.80,-106,78.08, -,8.732011
33.85,1568.021,960.60,-95.14286,78.08, -,8.732011
33.90,1565.17,960.70,-92.42857,78.08, -,8.732011
33.95,1550.922,961.20,-100.5714,78.08, -,8.732011
34.00,1539.529,961.60,-108.7143,78.08, -,8.732011
34.05,1533.833,961.80,-116.8571,78.08, -,8.732011
34.10,1533.833,961.80,-119.5714,78.08, -,8.732011
34.15,1533.833,961.80,-116.8571,78.08, -,8.732011
34.20,1530.984,961.90,-103.2381,78.08, -,8.732011
34.25,1519.598,962.30,-100.4762,78.08, -,8.732011
34.30,1508.214,962.70,-114.0476,78.08, -,8.732011
34.35,1499.679,963.00,-116.7619,78.08, -,8.732011
34.40,1496.835,963.10,-105.9048,78.08, -,8.732011
34.45,1488.301,963.40,-111.3333,78.08, -,8.732011
34.50,1482.616,963.60,-116.7619,78.08, -,8.732011
34.55,1476.929,963.80,-124.9048,77.9, -,8.693115
34.60,1471.244,964.00,-135.7619,77.9, -,8.693115
34.65,1465.559,964.20,-146.619,77.9, -,8.693115
34.70,1459.876,964.40,-149.3333,77.9, -,8.693115
34.75,1457.035,964.50,-124.8571,77.9, -,8.693115
34.80,1457.035,964.50,-100.4286,77.9, -,8.693115
34.85,1454.195,964.60,-103.1429,77.9, -,8.693115
34.90,1448.513,964.80,-114,77.9, -,8.693115
34.95,1439.994,965.10,-119.381,77.9, -,8.693115
35.00,1434.314,965.30,-111.2381,77.9, -,8.693115
35.05,1428.636,965.50,-105.8095,77.9, -,8.693115
35.10,1417.282,965.90,-111.1905,77.9, -,8.693115
35.15,1411.609,966.10,-116.5714,77.9, -,8.693115
35.20,1405.934,966.30,-121.9524,77.9, -,8.693115
35.25,1400.26,966.50,-124.619,77.9, -,8.693115
35.30,1397.425,966.60,-116.4762,77.9, -,8.693115
35.35,1391.753,966.80,-111,77.9, -,8.693115
35.40,1397.425,966.60,-97.47619,77.9, -,8.693115
35.45,1388.916,966.90,-102.8571,77.9, -,8.693115
35.50,1377.578,967.30,-105.5238,77.9, -,8.712564
35.55,1369.076,967.60,-108.1905,77.9, -,8.712564
35.60,1366.241,967.70,-105.4762,77.9, -,8.712564
35.65,1360.574,967.90,-105.4286,77.9, -,8.712564
35.70,1352.076,968.20,-108.0952,77.9, -,8.712564
35.75,1346.412,968.40,-108.0476,77.9, -,8.712564
35.80,1343.581,968.50,-108.0476,77.9, -,8.712564
35.85,1340.75,968.60,-110.7619,77.9, -,8.712564
35.90,1337.918,968.70,-110.7619,77.9, -,8.712564
35.95,1332.256,968.90,-110.7143,77.9, -,8.712564
36.00,1323.765,969.20,-110.7143,77.9, -,8.712564
36.05,1315.276,969.50,-113.381,77.9, -,8.712564
36.10,1309.618,969.70,-113.3333,77.9, -,8.712564
36.15,1306.79,969.80,-105.2381,77.9, -,8.712564
36.20,1301.133,970.00,-105.2381,77.9, -,8.712564
36.25,1295.477,970.20,-105.2381,77.9, -,8.712564
36.30,1301.133,970.00,-94.47619,77.9, -,8.712564
36.35,1292.65,970.30,-99.85714,77.9, -,8.712564
36.40,1278.517,970.80,-107.9524,77.9, -,8.712564
36.45,1275.689,970.90,-116.0476,77.9, -,8.712564
36.50,1275.689,970.90,-107.9524,77.9, -,8.712564
36.55,1275.689,970.90,-97.14286,78.08, -,8.693115
36.60,1270.039,971.10,-94.42857,78.08, -,8.693115
36.65,1255.915,971.60,-105.1429,78.08, -,8.693115
36.70,1244.619,972.00,-110.5238,78.08, -,8.693115
36.75,1253.09,971.70,-94.38095,78.08, -,8.693115
36.80,1255.915,971.60,-86.28571,78.08, -,8.693115
36.85,1236.15,972.30,-102.381,78.08, -,8.693115
36.90,1224.861,972.70,-110.4286,78.08, -,8.693115
36.95,1216.397,973.00,-115.7619,78.08, -,8.693115
37.00,1207.936,973.30,-118.4286,78.08, -,8.693115
37.05,1202.295,973.50,-115.7143,78.08, -,8.693115
37.10,1196.656,973.70,-113,78.08, -,8.693115
37.15,1191.017,973.90,-113,78.08, -,8.693115
37.20,1188.199,974.00,-112.9524,78.08, -,8.693115
37.25,1182.562,974.20,-112.9524,78.08, -,8.693115
37.30,1179.744,974.30,-110.2381,78.08, -,8.693115
37.35,1176.925,974.40,-118.2857,78.08, -,8.693115
37.40,1174.109,974.50,-112.8571,78.08, -,8.693115
37.45,1168.474,974.70,-104.7619,78.08, -,8.693115
37.50,1165.657,974.80,-104.7143,78.08, -,8.693115
37.55,1160.024,975.00,-110.0952,78.08, -,8.693115
37.60,1154.391,975.20,-115.4762,78.08, -,8.693115
37.65,1145.945,975.50,-118.1429,78.08, -,8.693115
37.70,1134.686,975.90,-115.4286,78.08, -,8.693115
37.75,1126.245,976.20,-112.7143,78.08, -,8.693115
37.80,1120.618,976.40,-126.1429,78.08, -,8.693115
37.85,1117.806,976.50,-131.5238,78.08, -,8.693115
37.90,1114.994,976.60,-115.381,78.08, -,8.693115
37.95,1112.18,976.70,-107.2857,78.08, -,8.693115
38.00,1106.555,976.90,-104.5714,78.08, -,8.693115
38.05,1098.121,977.20,-104.5714,78.08, -,8.693115
38.10,1089.689,977.50,-107.2381,78.08, -,8.693115
38.15,1086.879,977.60,-104.5238,78.08, -,8.693115
38.20,1084.068,977.70,-101.8095,78.08, -,8.693115
38.25,1081.259,977.80,-101.8095,78.08, -,8.693115
38.30,1075.64,978.00,-101.7619,78.08, -,8.693115
38.35,1070.021,978.20,-104.4286,78.08, -,8.693115
38.40,1064.403,978.40,-107.0952,78.08, -,8.693115
38.45,1055.98,978.70,-112.4286,78.08, -,8.693115
38.50,1047.558,979.00,-115.0476,78.08, -,8.693115
38.55,1039.138,979.30,-120.381,78.08, -,8.693115
38.60,1033.526,979.50,-120.3333,78.08, -,8.693115
38.65,1027.914,979.70,-120.2857,78.08, -,8.693115
38.70,1025.11,979.80,-114.9048,78.08, -,8.693115
38.75,1022.304,979.90,-106.8571,78.08, -,8.693115
38.80,1019.5,980.00,-101.4762,78.08, -,8.693115
38.85,1016.696,980.10,-98.7619,78.08, -,8.693115
38.90,1008.282,980.40,-104.0952,78.08, -,8.693115
38.95,997.0699,980.80,-112.0952,78.08, -,8.693115
39.00,991.4644,981.00,-114.7619,78.08, -,8.693115
39.05,985.8597,981.20,-114.7619,78.08, -,8.693115
39.10,983.0587,981.30,-109.381,78.08, -,8.693115
39.15,977.4554,981.50,-106.6667,78.08, -,8.693115
39.20,971.8531,981.70,-109.3333,78.08, -,8.693115
39.25,969.0532,981.80,-109.3333,78.08, -,8.693115
39.30,969.0532,981.80,-106.6667,78.08, -,8.693115
39.35,966.2518,981.90,-104,78.08, -,8.693115
39.40,963.4523,982.00,-101.3333,78.08, -,8.693115
39.45,960.653,982.10,-98.66666,78.08, -,8.693115
39.50,957.8523,982.20,-93.33334,78.08, -,8.693115
39.55,952.2532,982.40,-90.66666,78.08, -,8.693115
39.60,935.4633,983.00,-98.66666,78.08, -,8.693115
39.65,924.2734,983.40,-104,78.08, -,8.693115
39.70,915.8844,983.70,-106.6667,78.08, -,8.693115
39.75,910.2922,983.90,-109.3333,78.08, -,8.693115
39.80,904.7027,984.10,-112,78.08, -,8.693115
39.85,899.1124,984.30,-114.6667,78.08, -,8.693115
39.90,896.3167,984.40,-114.6667,78.08, -,8.693115
39.95,890.7295,984.60,-112,78.08, -,8.693115
40.00,885.1415,984.80,-106.6667,78.08, -,8.693115
40.05,879.5544,985.00,-106.6667,78.08, -,8.693115
40.10,873.9683,985.20,-106.6667,78.08, -,8.693115
40.15,868.383,985.40,-109.3333,78.08, -,8.693115
40.20,865.5916,985.50,-106.6667,78.08, -,8.693115
40.25,862.8004,985.60,-104,78.08, -,8.693115
40.30,860.0077,985.70,-104,78.08, -,8.693115
40.35,857.2169,985.80,-106.6667,78.08, -,8.693115
40.40,860.0077,985.70,-101.3333,78.08, -,8.693115
40.45,857.2169,985.80,-101.3333,78.08, -,8.693115
40.50,851.6345,986.00,-104,78.08, -,8.693115
40.55,840.4722,986.40,-111.9524,77.9, -,8.693115
40.60,826.5254,986.90,-119.9048,77.9, -,8.693115
40.65,812.5843,987.40,-117.1905,77.9, -,8.693115
40.70,804.2227,987.70,-114.4762,77.9, -,8.693115
40.75,798.6489,987.90,-111.7619,77.9, -,8.693115
40.80,795.8632,988.00,-109.0952,77.9, -,8.693115
40.85,790.2908,988.20,-109.0476,77.9, -,8.693115
40.90,784.7192,988.40,-109,77.9, -,8.693115
40.95,779.1503,988.60,-111.619,77.9, -,8.693115
41.00,776.3645,988.70,-108.9524,77.9, -,8.693115
41.05,773.5806,988.80,-106.2857,77.9, -,8.693115
41.10,770.7953,988.90,-103.619,77.9, -,8.693115
41.15,765.2286,989.10,-103.5714,77.9, -,8.693115
41.20,762.444,989.20,-100.9048,77.9, -,8.693115
41.25,756.877,989.40,-103.5238,77.9, -,8.693115
41.30,751.3127,989.60,-106.1429,77.9, -,8.693115
41.35,740.1833,990.00,-114.0952,77.9, -,8.693115
41.40,734.62,990.20,-116.7143,77.9, -,8.693115
41.45,731.8395,990.30,-122.0476,77.9, -,8.693115
41.50,726.2776,990.50,-124.6667,78.26, -,8.654221
41.55,726.2776,990.50,-119.3333,78.26, -,8.654221
41.60,720.7165,990.70,-114,78.26, -,8.654221
41.65,712.3775,991.00,-108.6667,78.26, -,8.654221
41.70,701.2609,991.40,-105.9524,78.26, -,8.654221
41.75,692.9266,991.70,-105.9524,78.26, -,8.654221
41.80,687.371,991.90,-105.9524,78.26, -,8.654221
41.85,684.5944,992.00,-105.9524,78.26, -,8.654221
41.90,684.5944,992.00,-100.6667,78.26, -,8.654221
41.95,681.8181,992.10,-98.04762,78.26, -,8.654221
42.00,676.2642,992.30,-98.04762,78.26, -,8.654221
42.05,673.4869,992.40,-98.04762,78.26, -,8.654221
42.10,667.9361,992.60,-100.6667,78.26, -,8.654221
42.15,662.3846,992.80,-103.2857,78.26, -,8.654221
42.20,654.0599,993.10,-105.9048,78.26, -,8.654221
42.25,645.7355,993.40,-111.1429,78.26, -,8.654221
42.30,640.1893,993.60,-111.1429,78.26, -,8.654221
42.35,631.8683,993.90,-113.7619,78.26, -,8.654221
42.40,623.551,994.20,-111.0476,78.26, -,8.654221
42.45,618.0067,994.40,-111.0476,78.26, -,8.654221
42.50,612.465,994.60,-113.6667,78.26, -,8.654221
42.55,606.9225,994.80,-113.6667,78.44, -,8.673668
42.60,606.9225,994.80,-113.6667,78.44, -,8.673668
42.65,604.1508,994.90,-111,78.44, -,8.673668
42.70,598.6114,995.10,-108.3333,78.44, -,8.673668
42.75,590.3005,995.40,-105.6667,78.44, -,8.673668
42.80,581.9934,995.70,-105.619,78.44, -,8.673668
42.85,573.6884,996.00,-108.2381,78.44, -,8.673668
42.90,570.921,996.10,-108.1905,78.44, -,8.673668
42.95,568.1522,996.20,-110.8095,78.44, -,8.673668
43.00,568.1522,996.20,-108.1429,78.44, -,8.673668
43.05,573.6884,996.00,-97.57143,78.44, -,8.673668
43.10,573.6884,996.00,-94.90476,78.44, -,8.673668
43.15,570.921,996.10,-92.2381,78.44, -,8.673668
43.20,559.8505,996.50,-97.47619,78.44, -,8.673668
43.25,543.2531,997.10,-105.381,78.44, -,8.673668
43.30,537.7219,997.30,-102.7619,78.44, -,8.673668
43.35,529.4276,997.60,-105.381,78.44, -,8.673668
43.40,523.8986,997.80,-102.7619,78.44, -,8.673668
43.45,521.1335,997.90,-97.47619,78.44, -,8.673668
43.50,523.8986,997.80,-89.57143,78.44, -,8.673668
43.55,526.6621,997.70,-81.66666,78.44, -,8.673668
43.60,518.3705,998.00,-84.28571,78.44, -,8.673668
43.65,510.0809,998.30,-92.19048,78.44, -,8.673668
43.70,499.0301,998.70,-100.0952,78.44, -,8.673668
43.75,487.9846,999.10,-105.3333,78.44, -,8.673668
43.80,49.03217,1015.10,-515.4762,78.44, Main,8.673668
43.85,523.8986,997.80,-55.33333,78.44, -,8.673668
43.90,474.1815,999.60,-94.7619,78.44, -,8.673668
43.95,463.1423,1000.00,-102.6667,78.44, -,8.673668
44.00,457.6241,1000.20,-105.2857,78.44, -,8.673668
44.05,452.1067,1000.40,-110.5238,78.44, -,8.673668
44.10,449.3492,1000.50,-118.4286,78.44, -,8.673668
44.15,443.8333,1000.70,-123.6667,78.44, -,8.673668
44.20,438.3181,1000.90,-126.2857,78.44, -,8.673668
44.25,438.3181,1000.90,-115.7619,78.44, -,8.673668
44.30,432.8056,1001.10,-105.1905,78.44, -,8.673668
44.35,430.048,1001.20,-102.5238,78.44, -,8.673668
44.40,427.2923,1001.30,-97.2381,78.44, -,8.673668
44.45,427.2923,1001.30,-91.95238,78.44, -,8.673668
44.50,424.5351,1001.40,-91.95238,78.44, -,8.673668
44.55,432.8056,1001.10,-86.71429,78.26, -,8.693115
44.60,421.7798,1001.50,-99.85714,78.26, -,8.693115
44.65,405.2496,1002.10,-107.7143,78.26, -,8.693115
44.70,405.2496,1002.10,-99.80952,78.26, -,8.693115
44.75,419.0248,1001.60,-76.14286,78.26, -,8.693115
44.80,413.5137,1001.80,-70.85714,78.26, -,8.693115
44.85,388.7256,1002.70,323.5714,78.26, -,8.693115
44.90,377.7158,1003.10,-139.1429,78.26, -,8.693115
44.95,380.4675,1003.00,-89.19048,78.26, -,8.693115
45.00,377.7158,1003.10,-81.28571,78.26, -,8.693115
45.05,369.4587,1003.40,-83.90476,78.26, -,8.693115
45.10,355.7035,1003.90,-91.7619,78.26, -,8.693115
45.15,350.2043,1004.10,-94.38095,78.26, -,8.693115
45.20,355.7035,1003.90,-83.90476,78.26, -,8.693115
45.25,352.9538,1004.00,-81.28571,78.26, -,8.693115
45.30,344.7043,1004.30,-89.14286,78.26, -,8.693115
45.35,328.2097,1004.90,-99.61905,78.26, -,8.693115
45.40,319.9662,1005.20,-104.8571,78.26, -,8.693115
45.45,314.4711,1005.40,-107.4762,78.26, -,8.693115
45.50,322.7149,1005.10,-99.61905,78.44, -,8.693115
45.55,325.4622,1005.00,-94.38095,78.44, -,8.693115
45.60,306.2309,1005.70,-120.5714,78.44, -,8.693115
45.65,289.7565,1006.30,-125.7143,78.44, -,8.693115
45.70,284.2663,1006.50,-115.1905,78.44, -,8.693115
45.75,281.5223,1006.60,-117.8095,78.44, -,8.693115
45.80,276.0334,1006.80,-136.1905,78.44, -,8.693115
45.85,276.0334,1006.80,-130.9524,78.44, -,8.693115
45.90,278.7769,1006.70,-104.7143,78.44, -,8.693115
45.95,265.0582,1007.20,-107.2857,78.44, -,8.693115
46.00,259.572,1007.40,-115.1429,78.44, -,8.693115
46.05,254.0882,1007.60,-117.7619,78.44, -,8.693115
46.10,245.861,1007.90,-117.7619,78.44, -,8.693115
46.15,243.1201,1008.00,-107.2857,78.44, -,8.693115
46.20,243.1201,1008.00,-102.0476,78.44, -,8.693115
46.25,237.6373,1008.20,-112.5238,78.44, -,8.693115
46.30,232.1555,1008.40,-115.1429,78.44, -,8.693115
46.35,221.1961,1008.80,-117.7143,78.44, -,8.693115
46.40,212.9784,1009.10,-109.8095,78.44, -,8.693115
46.45,210.2385,1009.20,-104.5714,78.44, -,8.693115
46.50,204.761,1009.40,-104.5714,78.44, -,8.693115
46.55,204.761,1009.40,-112.4286,78.26, -,8.693115
46.60,204.761,1009.40,-115.0476,78.26, -,8.693115
46.65,199.2861,1009.60,-101.9048,78.26, -,8.693115
46.70,191.072,1009.90,-94.04762,78.26, -,8.693115
46.75,185.5993,1010.10,-94,78.26, -,8.693115
46.80,191.072,1009.90,-86.19048,78.26, -,8.693115
46.85,188.3355,1010.00,-83.57143,78.26, -,8.693115
46.90,180.1258,1010.30,-91.38095,78.26, -,8.693115
46.95,169.1814,1010.70,-104.4286,78.26, -,8.693115
47.00,163.7105,1010.90,-96.57143,78.26, -,8.693115
47.05,158.2422,1011.10,-96.52381,78.26, -,8.693115
47.10,152.773,1011.30,-96.47619,78.26, -,8.693115
