datetime,serial msg
02-24-2024 10:47:48,"AT+SEND=0,3,GPS"
02-24-2024 10:47:48,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:49,Received: +OK
02-24-2024 10:47:49,GPS
02-24-2024 10:47:49,GPS
02-24-2024 10:47:49,"AT+SEND=0,3,GPS"
02-24-2024 10:47:49,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:49,Received: +OK
02-24-2024 10:47:49,GPS
02-24-2024 10:47:49,GPS
02-24-2024 10:47:49,"AT+SEND=0,3,GPS"
02-24-2024 10:47:49,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:50,Received: +OK
02-24-2024 10:47:50,GPS
02-24-2024 10:47:50,GPS
02-24-2024 10:47:50,"AT+SEND=0,3,GPS"
02-24-2024 10:47:50,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:50,Received: +OK
02-24-2024 10:47:50,GPS
02-24-2024 10:47:50,GPS
02-24-2024 10:47:50,"AT+SEND=0,3,GPS"
02-24-2024 10:47:50,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:51,Received: +OK
02-24-2024 10:47:51,GPS
02-24-2024 10:47:51,GPS
02-24-2024 10:47:51,"AT+SEND=0,3,GPS"
02-24-2024 10:47:51,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:51,Received: +OK
02-24-2024 10:47:51,GPS
02-24-2024 10:47:51,GPS
02-24-2024 10:47:51,"AT+SEND=0,3,GPS"
02-24-2024 10:47:51,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:52,Received: +OK
02-24-2024 10:47:52,GPS
02-24-2024 10:47:52,GPS
02-24-2024 10:47:52,"AT+SEND=0,3,GPS"
02-24-2024 10:47:52,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:52,Received: +OK
02-24-2024 10:47:52,GPS
02-24-2024 10:47:52,GPS
02-24-2024 10:47:52,"AT+SEND=0,3,GPS"
02-24-2024 10:47:52,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:53,Received: +OK
02-24-2024 10:47:53,GPS
02-24-2024 10:47:53,GPS
02-24-2024 10:47:53,"AT+SEND=0,3,GPS"
02-24-2024 10:47:53,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:53,Received: +OK
02-24-2024 10:47:53,GPS
02-24-2024 10:47:53,GPS
02-24-2024 10:47:53,"AT+SEND=0,3,GPS"
02-24-2024 10:47:53,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:54,Received: +OK
02-24-2024 10:47:54,GPS
02-24-2024 10:47:54,GPS
02-24-2024 10:47:54,"AT+SEND=0,3,GPS"
02-24-2024 10:47:54,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:54,Received: +OK
02-24-2024 10:47:54,GPS
02-24-2024 10:47:54,GPS
02-24-2024 10:47:54,"AT+SEND=0,3,GPS"
02-24-2024 10:47:54,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:55,Received: +OK
02-24-2024 10:47:55,GPS
02-24-2024 10:47:55,GPS
02-24-2024 10:47:55,"AT+SEND=0,3,GPS"
02-24-2024 10:47:55,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:55,Received: +OK
02-24-2024 10:47:55,GPS
02-24-2024 10:47:55,GPS
02-24-2024 10:47:55,"AT+SEND=0,3,GPS"
02-24-2024 10:47:55,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:56,Received: +OK
02-24-2024 10:47:56,GPS
02-24-2024 10:47:56,GPS
02-24-2024 10:47:56,"AT+SEND=0,3,GPS"
02-24-2024 10:47:56,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:56,Received: +OK
02-24-2024 10:47:56,GPS
02-24-2024 10:47:56,GPS
02-24-2024 10:47:56,"AT+SEND=0,3,GPS"
02-24-2024 10:47:56,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:57,Received: +OK
02-24-2024 10:47:57,GPS
02-24-2024 10:47:57,GPS
02-24-2024 10:47:57,"AT+SEND=0,3,GPS"
02-24-2024 10:47:57,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:57,Received: +OK
02-24-2024 10:47:57,GPS
02-24-2024 10:47:57,GPS
02-24-2024 10:47:57,"AT+SEND=0,3,GPS"
02-24-2024 10:47:57,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:58,Received: +OK
02-24-2024 10:47:58,GPS
02-24-2024 10:47:58,GPS
02-24-2024 10:47:58,"AT+SEND=0,3,GPS"
02-24-2024 10:47:58,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:58,Received: +OK
02-24-2024 10:47:58,GPS
02-24-2024 10:47:58,GPS
02-24-2024 10:47:58,"AT+SEND=0,3,GPS"
02-24-2024 10:47:58,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:59,Received: +OK
02-24-2024 10:47:59,GPS
02-24-2024 10:47:59,GPS
02-24-2024 10:47:59,"AT+SEND=0,3,GPS"
02-24-2024 10:47:59,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:47:59,Received: +OK
02-24-2024 10:47:59,GPS
02-24-2024 10:47:59,GPS
02-24-2024 10:47:59,"AT+SEND=0,3,GPS"
02-24-2024 10:47:59,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:00,Received: +OK
02-24-2024 10:48:00,GPS
02-24-2024 10:48:00,GPS
02-24-2024 10:48:00,"AT+SEND=0,3,GPS"
02-24-2024 10:48:00,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:00,Received: +OK
02-24-2024 10:48:00,GPS
02-24-2024 10:48:00,GPS
02-24-2024 10:48:00,"AT+SEND=0,3,GPS"
02-24-2024 10:48:00,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:01,Received: +OK
02-24-2024 10:48:01,GPS
02-24-2024 10:48:01,GPS
02-24-2024 10:48:01,"AT+SEND=0,3,GPS"
02-24-2024 10:48:01,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:01,Received: +OK
02-24-2024 10:48:01,GPS
02-24-2024 10:48:01,GPS
02-24-2024 10:48:01,"AT+SEND=0,3,GPS"
02-24-2024 10:48:01,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:02,Received: +OK
02-24-2024 10:48:02,GPS
02-24-2024 10:48:02,GPS
02-24-2024 10:48:02,"AT+SEND=0,3,GPS"
02-24-2024 10:48:02,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:02,Received: +OK
02-24-2024 10:48:02,GPS
02-24-2024 10:48:02,GPS
02-24-2024 10:48:02,"AT+SEND=0,3,GPS"
02-24-2024 10:48:02,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:03,Received: +OK
02-24-2024 10:48:03,GPS
02-24-2024 10:48:03,GPS
02-24-2024 10:48:03,"AT+SEND=0,3,GPS"
02-24-2024 10:48:03,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:03,Received: +OK
02-24-2024 10:48:03,GPS
02-24-2024 10:48:03,GPS
02-24-2024 10:48:03,"AT+SEND=0,3,GPS"
02-24-2024 10:48:03,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:04,Received: +OK
02-24-2024 10:48:04,GPS
02-24-2024 10:48:04,GPS
02-24-2024 10:48:04,"AT+SEND=0,3,GPS"
02-24-2024 10:48:04,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:04,Received: +OK
02-24-2024 10:48:04,GPS
02-24-2024 10:48:04,GPS
02-24-2024 10:48:04,"AT+SEND=0,3,GPS"
02-24-2024 10:48:04,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:05,Received: +OK
02-24-2024 10:48:05,GPS
02-24-2024 10:48:05,GPS
02-24-2024 10:48:05,"AT+SEND=0,3,GPS"
02-24-2024 10:48:05,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:05,Received: +OK
02-24-2024 10:48:05,GPS
02-24-2024 10:48:05,GPS
02-24-2024 10:48:05,"AT+SEND=0,3,GPS"
02-24-2024 10:48:05,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:06,Received: +OK
02-24-2024 10:48:06,GPS
02-24-2024 10:48:06,GPS
02-24-2024 10:48:06,"AT+SEND=0,3,GPS"
02-24-2024 10:48:06,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:06,Received: +OK
02-24-2024 10:48:06,GPS
02-24-2024 10:48:06,GPS
02-24-2024 10:48:06,"AT+SEND=0,3,GPS"
02-24-2024 10:48:06,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:07,Received: +OK
02-24-2024 10:48:07,GPS
02-24-2024 10:48:07,GPS
02-24-2024 10:48:07,"AT+SEND=0,3,GPS"
02-24-2024 10:48:07,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:07,Received: +OK
02-24-2024 10:48:07,GPS
02-24-2024 10:48:07,GPS
02-24-2024 10:48:07,"AT+SEND=0,3,GPS"
02-24-2024 10:48:07,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:08,Received: +OK
02-24-2024 10:48:08,GPS
02-24-2024 10:48:08,GPS
02-24-2024 10:48:08,"AT+SEND=0,3,GPS"
02-24-2024 10:48:08,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:08,Received: +OK
02-24-2024 10:48:08,GPS
02-24-2024 10:48:08,GPS
02-24-2024 10:48:08,"AT+SEND=0,3,GPS"
02-24-2024 10:48:08,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:09,Received: +OK
02-24-2024 10:48:09,GPS
02-24-2024 10:48:09,GPS
02-24-2024 10:48:09,"AT+SEND=0,3,GPS"
02-24-2024 10:48:09,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:09,Received: +OK
02-24-2024 10:48:09,GPS
02-24-2024 10:48:09,GPS
02-24-2024 10:48:09,"AT+SEND=0,3,GPS"
02-24-2024 10:48:09,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:10,Received: +OK
02-24-2024 10:48:10,GPS
02-24-2024 10:48:10,GPS
02-24-2024 10:48:10,"AT+SEND=0,3,GPS"
02-24-2024 10:48:10,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:10,Received: +OK
02-24-2024 10:48:10,GPS
02-24-2024 10:48:10,GPS
02-24-2024 10:48:10,"AT+SEND=0,3,GPS"
02-24-2024 10:48:10,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:11,Received: +OK
02-24-2024 10:48:11,GPS
02-24-2024 10:48:11,GPS
02-24-2024 10:48:11,"AT+SEND=0,3,GPS"
02-24-2024 10:48:11,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:11,Received: +OK
02-24-2024 10:48:11,GPS
02-24-2024 10:48:11,GPS
02-24-2024 10:48:11,"AT+SEND=0,3,GPS"
02-24-2024 10:48:11,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:12,Received: +OK
02-24-2024 10:48:12,GPS
02-24-2024 10:48:12,GPS
02-24-2024 10:48:12,"AT+SEND=0,3,GPS"
02-24-2024 10:48:12,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:12,Received: +OK
02-24-2024 10:48:12,GPS
02-24-2024 10:48:13,GPS
02-24-2024 10:48:13,"AT+SEND=0,3,GPS"
02-24-2024 10:48:13,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:13,Received: +OK
02-24-2024 10:48:13,GPS
02-24-2024 10:48:13,GPS
02-24-2024 10:48:13,"AT+SEND=0,3,GPS"
02-24-2024 10:48:13,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:13,Received: +OK
02-24-2024 10:48:13,GPS
02-24-2024 10:48:13,GPS
02-24-2024 10:48:13,"AT+SEND=0,3,GPS"
02-24-2024 10:48:13,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:14,Received: +OK
02-24-2024 10:48:14,GPS
02-24-2024 10:48:14,GPS
02-24-2024 10:48:14,"AT+SEND=0,3,GPS"
02-24-2024 10:48:14,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:14,Received: +OK
02-24-2024 10:48:14,GPS
02-24-2024 10:48:14,GPS
02-24-2024 10:48:15,"AT+SEND=0,3,GPS"
02-24-2024 10:48:15,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:15,Received: +OK
02-24-2024 10:48:15,GPS
02-24-2024 10:48:15,GPS
02-24-2024 10:48:15,"AT+SEND=0,3,GPS"
02-24-2024 10:48:15,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:15,Received: +OK
02-24-2024 10:48:16,GPS
02-24-2024 10:48:16,GPS
02-24-2024 10:48:16,"AT+SEND=0,3,GPS"
02-24-2024 10:48:16,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:16,Received: +OK
02-24-2024 10:48:16,GPS
02-24-2024 10:48:16,GPS
02-24-2024 10:48:16,"AT+SEND=0,3,GPS"
02-24-2024 10:48:16,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:16,Received: +OK
02-24-2024 10:48:17,GPS
02-24-2024 10:48:17,GPS
02-24-2024 10:48:17,"AT+SEND=0,3,GPS"
02-24-2024 10:48:17,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:17,Received: +OK
02-24-2024 10:48:17,GPS
02-24-2024 10:48:17,GPS
02-24-2024 10:48:17,"AT+SEND=0,3,GPS"
02-24-2024 10:48:17,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:17,Received: +OK
02-24-2024 10:48:18,GPS
02-24-2024 10:48:18,GPS
02-24-2024 10:48:18,"AT+SEND=0,3,GPS"
02-24-2024 10:48:18,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:18,Received: +OK
02-24-2024 10:48:18,GPS
02-24-2024 10:48:18,GPS
02-24-2024 10:48:18,"AT+SEND=0,3,GPS"
02-24-2024 10:48:18,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:18,Received: +OK
02-24-2024 10:48:19,GPS
02-24-2024 10:48:19,GPS
02-24-2024 10:48:19,"AT+SEND=0,3,GPS"
02-24-2024 10:48:19,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:19,Received: +OK
02-24-2024 10:48:19,GPS
02-24-2024 10:48:19,GPS
02-24-2024 10:48:19,"AT+SEND=0,3,GPS"
02-24-2024 10:48:19,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:19,Received: +OK
02-24-2024 10:48:20,GPS
02-24-2024 10:48:20,GPS
02-24-2024 10:48:20,"AT+SEND=0,3,GPS"
02-24-2024 10:48:20,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:20,Received: +OK
02-24-2024 10:48:20,GPS
02-24-2024 10:48:20,GPS
02-24-2024 10:48:20,"AT+SEND=0,3,GPS"
02-24-2024 10:48:20,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:20,Received: +OK
02-24-2024 10:48:21,GPS
02-24-2024 10:48:21,GPS
02-24-2024 10:48:21,"AT+SEND=0,3,GPS"
02-24-2024 10:48:21,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:21,Received: +OK
02-24-2024 10:48:21,GPS
02-24-2024 10:48:21,GPS
02-24-2024 10:48:21,"AT+SEND=0,3,GPS"
02-24-2024 10:48:21,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:21,Received: +OK
02-24-2024 10:48:22,GPS
02-24-2024 10:48:22,GPS
02-24-2024 10:48:22,"AT+SEND=0,3,GPS"
02-24-2024 10:48:22,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:22,Received: +OK
02-24-2024 10:48:22,GPS
02-24-2024 10:48:22,GPS
02-24-2024 10:48:22,"AT+SEND=0,3,GPS"
02-24-2024 10:48:22,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:22,Received: +OK
02-24-2024 10:48:23,GPS
02-24-2024 10:48:23,GPS
02-24-2024 10:48:23,"AT+SEND=0,3,GPS"
02-24-2024 10:48:23,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:23,Received: +OK
02-24-2024 10:48:23,GPS
02-24-2024 10:48:23,GPS
02-24-2024 10:48:23,"AT+SEND=0,3,GPS"
02-24-2024 10:48:23,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:23,Received: +OK
02-24-2024 10:48:24,GPS
02-24-2024 10:48:24,GPS
02-24-2024 10:48:24,"AT+SEND=0,3,GPS"
02-24-2024 10:48:24,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:24,Received: +OK
02-24-2024 10:48:24,GPS
02-24-2024 10:48:24,GPS
02-24-2024 10:48:24,"AT+SEND=0,3,GPS"
02-24-2024 10:48:24,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:24,Received: +OK
02-24-2024 10:48:25,GPS
02-24-2024 10:48:25,GPS
02-24-2024 10:48:25,"AT+SEND=0,3,GPS"
02-24-2024 10:48:25,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:25,Received: +OK
02-24-2024 10:48:25,GPS
02-24-2024 10:48:25,GPS
02-24-2024 10:48:25,"AT+SEND=0,3,GPS"
02-24-2024 10:48:25,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:25,Received: +OK
02-24-2024 10:48:26,GPS
02-24-2024 10:48:26,GPS
02-24-2024 10:48:26,"AT+SEND=0,3,GPS"
02-24-2024 10:48:26,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:26,Received: +OK
02-24-2024 10:48:26,GPS
02-24-2024 10:48:26,GPS
02-24-2024 10:48:26,"AT+SEND=0,3,GPS"
02-24-2024 10:48:26,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:26,Received: +OK
02-24-2024 10:48:27,GPS
02-24-2024 10:48:27,GPS
02-24-2024 10:48:27,"AT+SEND=0,3,GPS"
02-24-2024 10:48:27,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:27,Received: +OK
02-24-2024 10:48:27,GPS
02-24-2024 10:48:27,GPS
02-24-2024 10:48:27,"AT+SEND=0,3,GPS"
02-24-2024 10:48:27,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:27,Received: +OK
02-24-2024 10:48:28,GPS
02-24-2024 10:48:28,GPS
02-24-2024 10:48:28,"AT+SEND=0,3,GPS"
02-24-2024 10:48:28,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:28,Received: +OK
02-24-2024 10:48:28,GPS
02-24-2024 10:48:28,GPS
02-24-2024 10:48:28,"AT+SEND=0,3,GPS"
02-24-2024 10:48:28,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:28,Received: +OK
02-24-2024 10:48:29,GPS
02-24-2024 10:48:29,GPS
02-24-2024 10:48:29,"AT+SEND=0,3,GPS"
02-24-2024 10:48:29,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:29,Received: +OK
02-24-2024 10:48:29,GPS
02-24-2024 10:48:29,GPS
02-24-2024 10:48:29,"AT+SEND=0,3,GPS"
02-24-2024 10:48:29,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:29,Received: +OK
02-24-2024 10:48:30,GPS
02-24-2024 10:48:30,GPS
02-24-2024 10:48:30,"AT+SEND=0,3,GPS"
02-24-2024 10:48:30,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:30,Received: +OK
02-24-2024 10:48:30,GPS
02-24-2024 10:48:30,GPS
02-24-2024 10:48:30,"AT+SEND=0,3,GPS"
02-24-2024 10:48:30,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:30,Received: +OK
02-24-2024 10:48:31,GPS
02-24-2024 10:48:31,GPS
02-24-2024 10:48:31,"AT+SEND=0,3,GPS"
02-24-2024 10:48:31,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:31,Received: +OK
02-24-2024 10:48:31,GPS
02-24-2024 10:48:31,GPS
02-24-2024 10:48:31,"AT+SEND=0,3,GPS"
02-24-2024 10:48:31,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:31,Received: +OK
02-24-2024 10:48:32,GPS
02-24-2024 10:48:32,GPS
02-24-2024 10:48:32,"AT+SEND=0,3,GPS"
02-24-2024 10:48:32,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:32,Received: +OK
02-24-2024 10:48:32,GPS
02-24-2024 10:48:32,GPS
02-24-2024 10:48:32,"AT+SEND=0,3,GPS"
02-24-2024 10:48:32,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:32,Received: +OK
02-24-2024 10:48:33,GPS
02-24-2024 10:48:33,GPS
02-24-2024 10:48:33,"AT+SEND=0,3,GPS"
02-24-2024 10:48:33,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:33,Received: +OK
02-24-2024 10:48:33,GPS
02-24-2024 10:48:33,GPS
02-24-2024 10:48:33,"AT+SEND=0,3,GPS"
02-24-2024 10:48:33,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:33,Received: +OK
02-24-2024 10:48:34,GPS
02-24-2024 10:48:34,GPS
02-24-2024 10:48:34,"AT+SEND=0,3,GPS"
02-24-2024 10:48:34,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:34,Received: +OK
02-24-2024 10:48:34,GPS
02-24-2024 10:48:34,GPS
02-24-2024 10:48:34,"AT+SEND=0,3,GPS"
02-24-2024 10:48:34,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:34,Received: +OK
02-24-2024 10:48:35,GPS
02-24-2024 10:48:35,GPS
02-24-2024 10:48:35,"AT+SEND=0,3,GPS"
02-24-2024 10:48:35,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:35,Received: +OK
02-24-2024 10:48:35,GPS
02-24-2024 10:48:35,GPS
02-24-2024 10:48:35,"AT+SEND=0,3,GPS"
02-24-2024 10:48:35,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:35,Received: +OK
02-24-2024 10:48:36,GPS
02-24-2024 10:48:36,GPS
02-24-2024 10:48:36,"AT+SEND=0,3,GPS"
02-24-2024 10:48:36,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:36,Received: +OK
02-24-2024 10:48:36,GPS
02-24-2024 10:48:36,GPS
02-24-2024 10:48:36,"AT+SEND=0,3,GPS"
02-24-2024 10:48:36,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:36,Received: +OK
02-24-2024 10:48:37,GPS
02-24-2024 10:48:37,GPS
02-24-2024 10:48:37,"AT+SEND=0,3,GPS"
02-24-2024 10:48:37,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:37,Received: +OK
02-24-2024 10:48:37,GPS
02-24-2024 10:48:37,GPS
02-24-2024 10:48:37,"AT+SEND=0,3,GPS"
02-24-2024 10:48:37,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:37,Received: +OK
02-24-2024 10:48:38,GPS
02-24-2024 10:48:38,GPS
02-24-2024 10:48:38,"AT+SEND=0,3,GPS"
02-24-2024 10:48:38,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:38,Received: +OK
02-24-2024 10:48:38,GPS
02-24-2024 10:48:38,GPS
02-24-2024 10:48:38,"AT+SEND=0,3,GPS"
02-24-2024 10:48:38,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:38,Received: +OK
02-24-2024 10:48:39,GPS
02-24-2024 10:48:39,GPS
02-24-2024 10:48:39,"AT+SEND=0,3,GPS"
02-24-2024 10:48:39,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:39,Received: +OK
02-24-2024 10:48:39,GPS
02-24-2024 10:48:39,GPS
02-24-2024 10:48:39,"AT+SEND=0,3,GPS"
02-24-2024 10:48:39,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:39,Received: +OK
02-24-2024 10:48:40,GPS
02-24-2024 10:48:40,GPS
02-24-2024 10:48:40,"AT+SEND=0,3,GPS"
02-24-2024 10:48:40,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:40,Received: +OK
02-24-2024 10:48:40,GPS
02-24-2024 10:48:40,GPS
02-24-2024 10:48:40,"AT+SEND=0,3,GPS"
02-24-2024 10:48:40,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:40,Received: +OK
02-24-2024 10:48:41,GPS
02-24-2024 10:48:41,GPS
02-24-2024 10:48:41,"AT+SEND=0,3,GPS"
02-24-2024 10:48:41,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:41,Received: +OK
02-24-2024 10:48:41,GPS
02-24-2024 10:48:41,GPS
02-24-2024 10:48:41,"AT+SEND=0,3,GPS"
02-24-2024 10:48:41,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:41,Received: +OK
02-24-2024 10:48:42,GPS
02-24-2024 10:48:42,GPS
02-24-2024 10:48:42,"AT+SEND=0,3,GPS"
02-24-2024 10:48:42,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:42,Received: +OK
02-24-2024 10:48:42,GPS
02-24-2024 10:48:42,GPS
02-24-2024 10:48:42,"AT+SEND=0,3,GPS"
02-24-2024 10:48:42,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:42,Received: +OK
02-24-2024 10:48:43,GPS
02-24-2024 10:48:43,GPS
02-24-2024 10:48:43,"AT+SEND=0,3,GPS"
02-24-2024 10:48:43,"Sending: AT+SEND=0,3,GPS"
02-24-2024 10:48:43,Received: +OK
02-24-2024 10:48:43,GPS
