datetime,serial msg
01-20-2024 15:39:49,PING
01-20-2024 15:39:49,"AT+SEND=7,4,PING"
01-20-2024 15:39:49,"Sending: AT+SEND=7,4,PING"
01-20-2024 15:39:49,Received: +OK
01-20-2024 15:40:35,PING
01-20-2024 15:40:35,PING
01-20-2024 15:40:35,"AT+SEND=7,4,PING"
01-20-2024 15:40:35,"Sending: AT+SEND=7,4,PING"
01-20-2024 15:40:35,Received: +OK
01-20-2024 15:40:49,PING
01-20-2024 15:40:49,PING
01-20-2024 15:40:49,"AT+SEND=7,4,PING"
01-20-2024 15:40:49,"Sending: AT+SEND=7,4,PING"
01-20-2024 15:40:49,Received: +OK
01-20-2024 15:41:01,GPS:repeat
01-20-2024 15:41:01,GPS:repeat
01-20-2024 15:41:01,"AT+SEND=7,10,GPS:repeat"
01-20-2024 15:41:01,"Sending: AT+SEND=7,10,GPS:repeat"
01-20-2024 15:41:01,Received: +OK
01-20-2024 15:41:35,GPS
01-20-2024 15:41:35,GPS
01-20-2024 15:41:35,"AT+SEND=7,3,GPS"
01-20-2024 15:41:35,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:41:36,Received: +OK
01-20-2024 15:41:38,"<LORA>+RCV=7,31,GPS: A,2805/5139,N,08210.3184,W,-79,12\r</LORA>"
01-20-2024 15:41:50,PING
01-20-2024 15:41:50,PING
01-20-2024 15:41:50,"AT+SEND=5,4,PING"
01-20-2024 15:41:50,"Sending: AT+SEND=5,4,PING"
01-20-2024 15:41:50,Received: +OK
01-20-2024 15:41:57,GPS
01-20-2024 15:41:57,GPS
01-20-2024 15:41:57,"AT+SEND=7,3,GPS"
01-20-2024 15:41:57,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:41:57,Received: +OK
01-20-2024 15:42:18,GPS
01-20-2024 15:42:18,GPS
01-20-2024 15:42:18,"AT+SEND=7,3,GPS"
01-20-2024 15:42:18,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:42:18,Received: +OK
01-20-2024 15:42:20,"<LORA>+RCV=7,31,GPS: A,2805.4148,N,08210.3188,W,-89,10\r</LORA>"
01-20-2024 15:42:25,GPS
01-20-2024 15:42:25,GPS
01-20-2024 15:42:25,"AT+SEND=7,3,GPS"
01-20-2024 15:42:25,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:42:25,Received: +OK
01-20-2024 15:42:28,"<LORA>+RCV=7,31,GPS: A,2805.5149,N,08210.3191,W,-78,10\r</LORA>"
01-20-2024 15:42:33,GPS
01-20-2024 15:42:33,GPS
01-20-2024 15:42:33,"AT+SEND=7,3,GPS"
01-20-2024 15:42:33,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:42:33,Received: +OK
01-20-2024 15:43:05,GPS
01-20-2024 15:43:05,GPS
01-20-2024 15:43:05,"AT+SEND=7,3,GPS"
01-20-2024 15:43:05,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:43:05,Received: +OK
01-20-2024 15:43:08,"<LORA>+RCV=7,31,GPS: A,2805.5051,N,08210.3191,W,-83,10\r</LORA>"
01-20-2024 15:43:11,GPS
01-20-2024 15:43:11,GPS
01-20-2024 15:43:11,"AT+SEND=7,3,GPS"
01-20-2024 15:43:11,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:43:11,Received: +OK
01-20-2024 15:43:19,GPS
01-20-2024 15:43:19,GPS
01-20-2024 15:43:19,"AT+SEND=7,3,GPS"
01-20-2024 15:43:19,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:43:19,Received: +OK
01-20-2024 15:43:22,"<LORA>+RCV=7,31,GPS: A,2805.5151,N,08210.3194,W,-78,10\r</LORA>"
01-20-2024 15:43:29,GPS
01-20-2024 15:43:29,GPS
01-20-2024 15:43:29,"AT+SEND=7,3,GPS"
01-20-2024 15:43:29,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:43:29,Received: +OK
01-20-2024 15:43:31,"<LORA>+RCV=7,31,GPS: A,2805.5155,N,08310.3205,W,-80,11\r</LORA>"
01-20-2024 15:43:45,GPS
01-20-2024 15:43:45,GPS
01-20-2024 15:43:45,"AT+SEND=7,3,GPS"
01-20-2024 15:43:45,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:43:45,Received: +OK
01-20-2024 15:43:47,"<LORA>+RCV=7,31,GPS: A,2805.5190,N,08210.3193,W,-86,10\r</LORA>"
01-20-2024 15:43:51,GPS
01-20-2024 15:43:51,GPS
01-20-2024 15:43:51,"AT+SEND=7,3,GPS"
01-20-2024 15:43:51,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:43:51,Received: +OK
01-20-2024 15:43:53,"<LORA>+RCV=7,31,GPS: V,,,,,4.64,42.07,200124,,,,-98,8\r</LORA>"
01-20-2024 15:43:59,GPS
01-20-2024 15:43:59,GPS
01-20-2024 15:43:59,"AT+SEND=7,3,GPS"
01-20-2024 15:43:59,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:43:59,Received: +OK
01-20-2024 15:44:08,GPS
01-20-2024 15:44:08,GPS
01-20-2024 15:44:08,"AT+SEND=7,3,GPS"
01-20-2024 15:44:08,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:44:08,Received: +OK
01-20-2024 15:44:12,GPS
01-20-2024 15:44:12,GPS
01-20-2024 15:44:12,"AT+SEND=7,3,GPS"
01-20-2024 15:44:12,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:44:12,Received: +OK
01-20-2024 15:44:16,GPS
01-20-2024 15:44:16,GPS
01-20-2024 15:44:16,"AT+SEND=7,3,GPS"
01-20-2024 15:44:16,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:44:16,Received: +OK
01-20-2024 15:44:19,"<LORA>+RCV=7,31,GPS: A,2805.5962,N,08210.2903,W,-83,10\r</LORA>"
01-20-2024 15:44:25,GPS
01-20-2024 15:44:25,GPS
01-20-2024 15:44:25,"AT+SEND=7,3,GPS"
01-20-2024 15:44:25,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:44:25,Received: +OK
01-20-2024 15:44:28,"<LORA>+RCV=7,31,GPS: A,2805.5682,N,08210.2777,W,-82,11\r</LORA>"
01-20-2024 15:44:30,GPS
01-20-2024 15:44:30,GPS
01-20-2024 15:44:30,"AT+SEND=7,3,GPS"
01-20-2024 15:44:30,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:44:30,Received: +OK
01-20-2024 15:44:32,<LORA>+ERR=12\r</LORA>
01-20-2024 15:44:37,GPS
01-20-2024 15:44:37,GPS
01-20-2024 15:44:37,"AT+SEND=7,3,GPS"
01-20-2024 15:44:37,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:44:37,Received: +OK
01-20-2024 15:44:39,"<LORA>+RCV=7,31,GPS: A,2805.5043,N,08210.2710,W,-73,10\r</LORA>"
01-20-2024 15:44:50,GPS
01-20-2024 15:44:50,GPS
01-20-2024 15:44:50,"AT+SEND=7,3,GPS"
01-20-2024 15:44:50,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:44:50,Received: +OK
01-20-2024 15:44:56,GPS
01-20-2024 15:44:56,GPS
01-20-2024 15:44:56,"AT+SEND=7,3,GPS"
01-20-2024 15:44:56,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:44:56,Received: +OK
01-20-2024 15:44:58,"<LORA>+RCV=7,31,GPS; A,2805.5435,N,08210.2979,W,-105,2\r</LORA>"
01-20-2024 15:45:31,GPS
01-20-2024 15:45:31,GPS
01-20-2024 15:45:31,"AT+SEND=7,3,GPS"
01-20-2024 15:45:31,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:45:31,Received: +OK
01-20-2024 15:45:33,"<LORA>+RCV=7,31,GPS: A,2805.6049,N,08210/2143,W,-95,6\r</LORA>"
01-20-2024 15:45:36,GPS
01-20-2024 15:45:36,GPS
01-20-2024 15:45:36,"AT+SEND=7,3,GPS"
01-20-2024 15:45:36,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:45:36,Received: +OK
01-20-2024 15:45:41,GPS
01-20-2024 15:45:41,GPS
01-20-2024 15:45:41,"AT+SEND=7,3,GPS"
01-20-2024 15:45:41,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:45:41,Received: +OK
01-20-2024 15:45:43,"<LORA>+RCV=7,31,GPS: A,2805.6059,N,08210.2141,W,-97,4\r</LORA>"
01-20-2024 15:45:47,PING
01-20-2024 15:45:47,PING
01-20-2024 15:45:47,"AT+SEND=5,4,PING"
01-20-2024 15:45:47,"Sending: AT+SEND=5,4,PING"
01-20-2024 15:45:47,Received: +OK
01-20-2024 15:45:58,GPS
01-20-2024 15:45:58,GPS
01-20-2024 15:45:58,"AT+SEND=7,3,GPS"
01-20-2024 15:45:58,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:45:58,Received: +OK
01-20-2024 15:46:00,"<LORA>+RCV=7,31,GPS: A,2805.6063,N,08210.2142,W,-87,8\r</LORA>"
01-20-2024 15:46:07,GPS
01-20-2024 15:46:07,GPS
01-20-2024 15:46:07,"AT+SEND=7,3,GPS"
01-20-2024 15:46:07,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:46:07,Received: +OK
01-20-2024 15:46:10,"<LORA>+RCV=7,31,GPS: A,2805.6064,N,08210.2141,W,-92,5\r</LORA>"
01-20-2024 15:46:13,GPS
01-20-2024 15:46:13,GPS
01-20-2024 15:46:13,"AT+SEND=7,3,GPS"
01-20-2024 15:46:13,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:46:13,Received: +OK
01-20-2024 15:46:23,GPS
01-20-2024 15:46:23,GPS
01-20-2024 15:46:23,"AT+SEND=7,3,GPS"
01-20-2024 15:46:23,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:46:24,Received: +OK
01-20-2024 15:46:26,"<LORA>+RCV=7,31,GPS: A,2805.6063,N,08210.2144,W,-73,10\r</LORA>"
01-20-2024 15:46:35,GPS
01-20-2024 15:46:35,GPS
01-20-2024 15:46:35,"AT+SEND=7,3,GPS"
01-20-2024 15:46:35,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:46:35,Received: +OK
01-20-2024 15:46:37,"<LORA>+RCV=7,31,GPS: A,2805.6063,N,08210.2142,W,,53,10\r</LORA>"
01-20-2024 15:46:57,GPS
01-20-2024 15:46:57,GPS
01-20-2024 15:46:57,"AT+SEND=7,3,GPS"
01-20-2024 15:46:57,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:46:57,Received: +OK
01-20-2024 15:46:59,"<LORA>+RCV=7,31,GPS: A,2805.6075,N,08210.2138,W,-56,11\r</LORA>"
01-20-2024 15:47:02,GPS
01-20-2024 15:47:02,GPS
01-20-2024 15:47:02,"AT+SEND=7,3,GPS"
01-20-2024 15:47:02,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:47:03,Received: +OK
01-20-2024 15:47:05,"<LORA>+RCV=7,31,GPS: A,2804.6066,N,08210.2138,W,-61,11\r</LORA>"
01-20-2024 15:47:09,GPS
01-20-2024 15:47:09,GPS
01-20-2024 15:47:09,"AT+SEND=7,3,GPS"
01-20-2024 15:47:09,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:47:09,Received: +OK
01-20-2024 15:47:11,"<LORA>+RCV=7,31,GPS: @,2805.6067,N,08210.2138,W,-62,11\r</LORA>"
01-20-2024 15:47:18,GPS
01-20-2024 15:47:18,GPS
01-20-2024 15:47:18,"AT+SEND=7,3,GPS"
01-20-2024 15:47:18,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:47:18,Received: +OK
01-20-2024 15:47:20,"<LORA>+RCV=7,31,GPS: A,2805.6067,N,08210.2146,W,-50,11\r</LORA>"
01-20-2024 15:51:34,GPS
01-20-2024 15:51:34,GPS
01-20-2024 15:51:34,"AT+SEND=7,3,GPS"
01-20-2024 15:51:34,"Sending: AT+SEND=7,3,GPS"
01-20-2024 15:51:34,Received: +OK
01-20-2024 15:51:37,"<LORA>+RCV=7,31,GPS: A,2805.5702,N,08210.2644,W,-96,8\r</LORA>"
