datetime,serial msg
2024-03-16 15:56:58.525864,Checksum: 1192 Calculated: 1192
2024-03-16 15:56:58.884109,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xda\xd9\x8aA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8b\xd0\x05\x00'), Checksum: 1192, RSSI: 0, SNR: 65431"
2024-03-16 15:57:01.683059,Checksum: 1033 Calculated: 1033
2024-03-16 15:57:03.481324,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xedm\x88A/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00;\xdb\x05\x00'), Checksum: 1033, RSSI: 0, SNR: 65433"
2024-03-16 15:57:03.973524,Checksum: 1108 Calculated: 1108
2024-03-16 15:57:04.707426,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xc7\x89\x88A.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8c\xe0\x05\x00'), Checksum: 1108, RSSI: 0, SNR: 65436"
2024-03-16 15:57:06.298272,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 0, Data Bytes: bytearray(b''), Checksum: 6144, RSSI: 0, SNR: 65436"
2024-03-16 15:57:07.572358,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 0, Data Bytes: bytearray(b''), Checksum: 6144, RSSI: 0, SNR: 65436"
2024-03-16 15:57:25.223536,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 0, Data Bytes: bytearray(b''), Checksum: 6144, RSSI: 0, SNR: 65436"
2024-03-16 15:57:27.025606,Checksum: 670 Calculated: 670
2024-03-16 15:57:27.679994,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x85\x10\x8bA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x002;\x06\x00'), Checksum: 670, RSSI: 0, SNR: 65438"
2024-03-16 15:57:30.592808,Checksum: 650 Calculated: 650
2024-03-16 15:57:31.492137,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISG)\x8bA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x003K\x06\x00'), Checksum: 650, RSSI: 0, SNR: 65433"
2024-03-16 15:57:31.635148,Checksum: 854 Calculated: 854
2024-03-16 15:57:33.230010,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x13\xcc\x8cA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8bP\x06\x00'), Checksum: 854, RSSI: 0, SNR: 65432"
2024-03-16 15:57:33.971059,Checksum: 999 Calculated: 999
2024-03-16 15:57:34.894666,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS+\xea\x8bA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe1U\x06\x00'), Checksum: 999, RSSI: 0, SNR: 65430"
2024-03-16 15:57:35.892321,Checksum: 650 Calculated: 650
2024-03-16 15:57:36.941349,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS0,\x8cA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x008[\x06\x00'), Checksum: 650, RSSI: 0, SNR: 65433"
2024-03-16 15:57:38.509364,Checksum: 1098 Calculated: 1098
2024-03-16 15:57:39.802230,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xdc\xe5\x8cA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8b`\x06\x00'), Checksum: 1098, RSSI: 0, SNR: 65435"
2024-03-16 15:57:40.956512,Checksum: 958 Calculated: 958
2024-03-16 15:57:41.562669,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISsj\x8aA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe1e\x06\x00'), Checksum: 958, RSSI: 0, SNR: 65432"
2024-03-16 15:57:49.391627,Checksum: 984 Calculated: 984
2024-03-16 15:57:50.135011,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x08\xb9\x89A/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe7\x95\x06\x00'), Checksum: 984, RSSI: 0, SNR: 65437"
2024-03-16 15:57:51.307446,Checksum: 901 Calculated: 901
2024-03-16 15:57:52.468650,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISg\xaa\x8aA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00=\x9b\x06\x00'), Checksum: 901, RSSI: 0, SNR: 65432"
2024-03-16 15:57:56.685839,Checksum: 894 Calculated: 894
2024-03-16 15:57:58.049857,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISw)\x8aA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x94\xb0\x06\x00'), Checksum: 894, RSSI: 0, SNR: 65435"
2024-03-16 15:58:15.772666,Checksum: 1007 Calculated: 1007
2024-03-16 15:58:17.692064,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xc6J\x8eA2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00A\xfb\x06\x00'), Checksum: 1007, RSSI: 0, SNR: 65435"
2024-03-16 15:58:19.445707,Checksum: 870 Calculated: 870
2024-03-16 15:58:20.619340,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xcf\x04\x8dA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xee\x05\x07\x00'), Checksum: 870, RSSI: 0, SNR: 65433"
2024-03-16 15:58:22.020562,Checksum: 722 Calculated: 722
2024-03-16 15:58:23.047183,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x85]\x8dA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00E\x0b\x07\x00'), Checksum: 722, RSSI: 0, SNR: 65432"
2024-03-16 15:58:25.202488,Checksum: 840 Calculated: 840
2024-03-16 15:58:26.949969,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x7f}\x8dA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x9b\x10\x07\x00'), Checksum: 840, RSSI: 0, SNR: 65433"
2024-03-16 15:58:28.112434,Checksum: 947 Calculated: 947
2024-03-16 15:58:29.268680,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x1d\xee\x8cA1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf2\x15\x07\x00'), Checksum: 947, RSSI: 0, SNR: 65434"
2024-03-16 15:58:31.038892,Checksum: 752 Calculated: 752
2024-03-16 15:58:32.306485,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x93Y\x8cA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00I\x1b\x07\x00'), Checksum: 752, RSSI: 0, SNR: 65432"
2024-03-16 15:58:34.270029,Checksum: 827 Calculated: 827
2024-03-16 15:58:35.193996,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x85]\x8dA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x9a \x07\x00'), Checksum: 827, RSSI: 0, SNR: 65432"
2024-03-16 15:58:36.759931,Checksum: 912 Calculated: 912
2024-03-16 15:58:37.888000,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x83W\x8cA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf4%\x07\x00'), Checksum: 912, RSSI: 0, SNR: 65431"
2024-03-16 15:58:39.196738,Checksum: 856 Calculated: 856
2024-03-16 15:58:40.730518,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xe4c\x8cA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00H+\x07\x00'), Checksum: 856, RSSI: 0, SNR: 65431"
2024-03-16 15:58:42.169485,Checksum: 960 Calculated: 960
2024-03-16 15:58:44.115965,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x82\xd4\x8bA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x9f0\x07\x00'), Checksum: 960, RSSI: 0, SNR: 65430"
2024-03-16 15:58:45.091129,Checksum: 1004 Calculated: 1004
2024-03-16 15:58:45.956514,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xbe\x9a\x8bA1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x94`\x07\x00'), Checksum: 1004, RSSI: 0, SNR: 65433"
2024-03-16 15:58:47.321810,Checksum: 601 Calculated: 601
2024-03-16 15:58:48.141810,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x14\x02\x8bA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00:k\x07\x00'), Checksum: 601, RSSI: 0, SNR: 65437"
2024-03-16 15:58:49.402099,Checksum: 881 Calculated: 881
2024-03-16 15:58:50.805376,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IScn\x8bA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x91p\x07\x00'), Checksum: 881, RSSI: 0, SNR: 65435"
2024-03-16 15:58:52.629781,Checksum: 963 Calculated: 963
2024-03-16 15:58:53.593359,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xb6\x16\x8bA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe4u\x07\x00'), Checksum: 963, RSSI: 0, SNR: 65432"
2024-03-16 15:58:54.902258,Checksum: 837 Calculated: 837
2024-03-16 15:58:55.891521,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xc08\x8bA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x004{\x07\x00'), Checksum: 837, RSSI: 0, SNR: 65442"
2024-03-16 15:58:57.057316,Checksum: 807 Calculated: 807
2024-03-16 15:58:58.182652,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x04}\x8aA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8a\x80\x07\x00'), Checksum: 807, RSSI: 0, SNR: 65431"
2024-03-16 15:58:58.819148,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 0, Data Bytes: bytearray(b''), Checksum: 6144, RSSI: 0, SNR: 65431"
2024-03-16 15:59:00.092496,Checksum: 1076 Calculated: 1076
2024-03-16 15:59:01.294392,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xf3\xe2\x8bA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x005\x8b\x07\x00'), Checksum: 1076, RSSI: 0, SNR: 65436"
2024-03-16 15:59:02.974183,Checksum: 956 Calculated: 956
2024-03-16 15:59:04.270956,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x1b\xe8\x8bA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8b\x90\x07\x00'), Checksum: 956, RSSI: 0, SNR: 65431"
2024-03-16 15:59:05.511112,Checksum: 900 Calculated: 900
2024-03-16 15:59:06.652663,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xef#\x8cA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x007\x9b\x07\x00'), Checksum: 900, RSSI: 0, SNR: 65435"
2024-03-16 15:59:07.878205,Checksum: 1143 Calculated: 1143
2024-03-16 15:59:09.054305,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xce\x81\x8cA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe4\xa5\x07\x00'), Checksum: 1143, RSSI: 0, SNR: 65431"
2024-03-16 15:59:10.854661,Checksum: 809 Calculated: 809
2024-03-16 15:59:12.159615,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x86\x16\x8cA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x003\xbb\x07\x00'), Checksum: 809, RSSI: 0, SNR: 65433"
2024-03-16 15:59:13.579778,Checksum: 1067 Calculated: 1067
2024-03-16 15:59:14.279080,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x84\xbf\x8dA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x89\xc0\x07\x00'), Checksum: 1067, RSSI: 0, SNR: 65434"
2024-03-16 15:59:15.261675,Checksum: 983 Calculated: 983
2024-03-16 15:59:16.152425,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x8c\x07\x8fA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe0\xc5\x07\x00'), Checksum: 983, RSSI: 0, SNR: 65432"
2024-03-16 15:59:17.199045,Checksum: 1007 Calculated: 1007
2024-03-16 15:59:18.789419,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xfeQ\x8eA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x005\xcb\x07\x00'), Checksum: 1007, RSSI: 0, SNR: 65432"
2024-03-16 15:59:19.672476,Checksum: 1117 Calculated: 1117
2024-03-16 15:59:20.478236,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xc0\xa0\x8cA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8d\xd0\x07\x00'), Checksum: 1117, RSSI: 0, SNR: 65434"
2024-03-16 15:59:21.125786,Checksum: 1173 Calculated: 1173
2024-03-16 15:59:22.123817,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x81\xb9\x8cA2\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe4\xd5\x07\x00'), Checksum: 1173, RSSI: 0, SNR: 65438"
2024-03-16 15:59:22.504693,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 0, Data Bytes: bytearray(b''), Checksum: 6144, RSSI: 0, SNR: 65438"
2024-03-16 15:59:23.586303,Checksum: 1180 Calculated: 1180
2024-03-16 15:59:24.894481,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xd1\xbd\x8bA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x91\xe0\x07\x00'), Checksum: 1180, RSSI: 0, SNR: 65437"
2024-03-16 15:59:25.977630,Checksum: 1272 Calculated: 1272
2024-03-16 15:59:26.575590,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xac\xdf\x8cA1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe7\xe5\x07\x00'), Checksum: 1272, RSSI: 0, SNR: 65436"
2024-03-16 15:59:26.951906,Checksum: 744 Calculated: 744
2024-03-16 15:59:27.820595,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x17\x0e\x8dA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x008\xeb\x07\x00'), Checksum: 744, RSSI: 0, SNR: 65435"
2024-03-16 15:59:28.320891,Checksum: 951 Calculated: 951
2024-03-16 15:59:28.870646,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x08\x8f\x8dA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x90\xf0\x07\x00'), Checksum: 951, RSSI: 0, SNR: 65436"
2024-03-16 15:59:29.912505,Checksum: 1108 Calculated: 1108
2024-03-16 15:59:30.803760,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS_y\x8dA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe6\xf5\x07\x00'), Checksum: 1108, RSSI: 0, SNR: 65434"
2024-03-16 15:59:32.070960,Checksum: 1062 Calculated: 1062
2024-03-16 15:59:32.748242,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xce\x81\x8cA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00?\xfb\x07\x00'), Checksum: 1062, RSSI: 0, SNR: 65434"
2024-03-16 15:59:32.751230,Checksum: 822 Calculated: 822
2024-03-16 15:59:34.257540,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xf7\t\x8dA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x96\x00\x08\x00'), Checksum: 822, RSSI: 0, SNR: 65434"
2024-03-16 15:59:35.362820,Checksum: 986 Calculated: 986
2024-03-16 15:59:36.256596,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISP\xfa\x8dA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xec\x05\x08\x00'), Checksum: 986, RSSI: 0, SNR: 65433"
2024-03-16 15:59:37.175920,Checksum: 603 Calculated: 603
2024-03-16 15:59:38.753655,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x1cP\x8dA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00B\x0b\x08\x00'), Checksum: 603, RSSI: 0, SNR: 65433"
2024-03-16 15:59:40.021946,Checksum: 939 Calculated: 939
2024-03-16 15:59:41.430387,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xfcf\x8cA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x98\x10\x08\x00'), Checksum: 939, RSSI: 0, SNR: 65436"
2024-03-16 15:59:42.713917,Checksum: 989 Calculated: 989
2024-03-16 15:59:43.488197,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xc4z\x8bA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xeb\x15\x08\x00'), Checksum: 989, RSSI: 0, SNR: 65447"
2024-03-16 15:59:44.629419,Checksum: 847 Calculated: 847
2024-03-16 15:59:45.711770,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xbe\x9a\x8bA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00<\x1b\x08\x00'), Checksum: 847, RSSI: 0, SNR: 65433"
2024-03-16 15:59:46.512371,Checksum: 867 Calculated: 867
2024-03-16 15:59:46.546761,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xa5a\x8dA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8d0\x08\x00'), Checksum: 867, RSSI: 0, SNR: 65435"
2024-03-16 15:59:46.547761,Checksum: 796 Calculated: 796
2024-03-16 15:59:46.622331,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS,7\x8eA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe45\x08\x00'), Checksum: 796, RSSI: 0, SNR: 65430"
2024-03-16 15:59:47.411103,Checksum: 977 Calculated: 977
2024-03-16 15:59:48.258664,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x86\xe0\x8dA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8b@\x08\x00'), Checksum: 977, RSSI: 0, SNR: 65433"
2024-03-16 15:59:54.394542,Checksum: 1014 Calculated: 1014
2024-03-16 15:59:54.853058,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xdeh\x8dA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x92\x80\x08\x00'), Checksum: 1014, RSSI: 0, SNR: 65435"
2024-03-16 15:59:56.669799,Checksum: 1097 Calculated: 1097
2024-03-16 15:59:56.747471,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xdbb\x8cA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe7\x85\x08\x00'), Checksum: 1097, RSSI: 0, SNR: 65435"
2024-03-16 16:00:00.544181,Checksum: 1000 Calculated: 1000
2024-03-16 16:00:01.897422,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x93>\x8dA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe2\x95\x08\x00'), Checksum: 1000, RSSI: 0, SNR: 65433"
2024-03-16 16:00:02.259184,Checksum: 802 Calculated: 802
2024-03-16 16:00:03.230091,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x08\xaa\x8cA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x005\x9b\x08\x00'), Checksum: 802, RSSI: 0, SNR: 65434"
2024-03-16 16:00:04.103295,Checksum: 1001 Calculated: 1001
2024-03-16 16:00:04.537017,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS}A\x8eA1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe2\xa5\x08\x00'), Checksum: 1001, RSSI: 0, SNR: 65433"
2024-03-16 16:00:06.452855,Checksum: 969 Calculated: 969
2024-03-16 16:00:07.106967,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xfbK\x8dA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x007\xab\x08\x00'), Checksum: 969, RSSI: 0, SNR: 65433"
2024-03-16 16:00:07.665739,Checksum: 1011 Calculated: 1011
2024-03-16 16:00:09.407814,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS=\xd7\x8dA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x8e\xb0\x08\x00'), Checksum: 1011, RSSI: 0, SNR: 65436"
2024-03-16 16:00:09.736404,Checksum: 942 Calculated: 942
2024-03-16 16:00:10.318360,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISH/\x8cA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe4\xb5\x08\x00'), Checksum: 942, RSSI: 0, SNR: 65434"
2024-03-16 16:00:11.213571,Checksum: 920 Calculated: 920
2024-03-16 16:00:12.182595,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xf7\t\x8dA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00;\xbb\x08\x00'), Checksum: 920, RSSI: 0, SNR: 65436"
2024-03-16 16:00:13.193050,Checksum: 890 Calculated: 890
2024-03-16 16:00:13.877496,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISx\x1a\x8dA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x88\xc0\x08\x00'), Checksum: 890, RSSI: 0, SNR: 65433"
